1.9246,2.4870,1.8065,1.4647,2.1396,1.8088,1.8013,1.5617,1.4714,1.1999,1.2846,1.1445,1.5662,1.0806,0.9090,1.2632,1.1367,1.2025,0.7871,0.9536,1.3631,0.9185,0.9680,0.8236,1.0469,1.0436,1.2269,1.1213,1.3569,0.5191,0.7034,1.0237,-0.2673,
1.8212,2.3670,2.1115,1.7814,1.4567,0.9905,1.4368,1.6107,0.7303,1.0085,0.9168,0.5824,1.4302,1.4102,1.2363,1.1012,1.3869,1.0567,1.1195,1.2843,1.2434,0.3165,0.6127,0.6441,0.3004,1.0800,0.8535,0.2838,0.6779,0.8443,0.9719,0.8893,-0.0385,
2.3698,1.6645,2.1069,1.6651,1.7456,1.1119,1.7140,0.4909,1.3079,1.2631,0.2895,1.2989,0.8076,0.4765,1.0837,0.8238,0.7710,0.7675,0.9973,0.3335,0.6287,1.0246,-0.0117,0.8850,0.8517,-0.0163,1.1094,0.4418,0.9650,0.7009,0.9805,0.1204,0.2765,
2.8307,2.5906,2.3726,1.7657,1.6302,1.5942,1.3497,0.9985,1.5835,1.4359,1.4168,1.5125,1.5248,1.5802,1.0088,1.4015,1.4648,1.3582,0.9202,1.4198,1.3357,1.2835,1.1024,1.0643,1.1293,0.4676,0.7529,0.9046,0.8053,0.7957,1.2268,1.0894,0.7087,
2.0883,1.5254,1.7914,1.3395,0.9710,1.3843,1.2633,0.9543,1.2108,0.9198,0.8943,1.3572,1.3451,1.0287,0.8421,1.0358,0.6137,0.9956,0.7429,0.8840,1.1291,1.0971,0.5929,0.5408,0.7617,0.4173,0.6561,0.7004,0.1769,0.3746,0.6701,-0.0312,-0.1238,
0.9946,1.2586,1.8417,1.1107,1.5464,1.0652,1.4875,0.8591,0.9611,0.9555,0.5551,1.1597,0.9739,0.6967,0.8100,1.0107,1.0597,0.9712,0.7222,0.5501,0.7596,0.9246,0.2693,0.5877,0.4942,0.3565,0.9145,0.3912,0.7392,0.2523,0.7006,-0.1453,-0.7199,
2.4659,1.7059,1.4090,1.3276,1.1475,1.1839,0.6473,1.2161,1.4110,1.0871,1.2368,1.3251,1.3605,1.2191,1.0124,0.6017,0.6005,0.5399,0.9250,1.0633,1.1527,1.0550,0.9401,0.7157,0.9855,0.7062,0.0504,0.4939,0.3552,0.3789,0.2895,0.2811,0.3356,
2.2064,2.2768,2.0098,1.2878,1.3249,1.4586,1.2370,1.1317,1.0677,1.0338,0.6426,1.0246,-0.2664,0.7991,1.1275,1.2562,0.7110,1.1937,1.0407,0.6656,-0.4239,0.7612,0.3243,0.6680,0.6415,0.6427,0.6444,0.7682,0.5226,0.3146,0.8416,0.7783,0.0441,
2.2756,2.0210,1.3298,1.1952,1.3548,1.3890,1.4544,1.3833,1.4664,1.3461,1.0363,0.9140,1.1119,1.0602,0.9054,0.6681,0.9782,0.6324,0.7864,0.9318,0.9426,0.6558,0.7214,0.9803,1.0397,0.8797,0.8801,0.7033,0.5685,0.2704,0.1983,0.5364,0.1891,
2.0302,1.9018,1.9145,1.7722,1.6328,1.4464,1.5244,1.3179,1.0963,0.8802,0.8792,0.4847,0.8928,1.2998,1.1299,0.9480,-0.5667,0.8779,1.0429,1.1172,0.6909,0.2472,0.5834,0.5001,0.6683,0.7805,0.9574,0.7593,0.7991,0.8300,0.7548,0.4158,-0.1368,
2.6885,2.2220,1.7846,1.7674,1.3979,1.4039,1.4360,0.9825,1.3591,0.7378,1.4363,1.4926,1.0876,0.9702,0.7179,1.0090,1.0275,0.9721,0.6358,0.7958,0.9004,1.2624,1.1183,0.3764,0.9378,0.4469,0.8475,0.7140,0.6199,0.8168,0.6443,0.7112,0.5229,
2.4114,1.9312,1.5417,1.8639,1.1011,1.0917,1.4432,0.5892,0.9555,1.3227,1.2048,1.1905,1.3619,1.0009,0.7131,1.1763,0.9868,1.1217,0.6313,0.8427,1.1531,0.9581,0.8994,0.9618,0.4929,0.0603,0.8564,0.4083,0.2914,0.9468,0.4017,0.4015,0.2747,
2.2391,1.4581,1.4548,1.5572,1.1658,1.2458,0.9591,0.9356,1.0448,0.7870,0.7863,1.1734,1.0489,0.5977,0.8013,1.1511,0.9787,1.1037,0.7140,0.4157,0.8475,0.9479,0.4875,0.4158,0.6253,0.4136,0.3539,0.5522,0.3567,0.6265,0.3572,0.0702,0.0432,
2.1834,1.4523,1.2124,1.6876,1.4307,1.7158,0.9963,0.3672,1.0790,0.9001,1.3244,1.6318,1.4532,1.4522,1.3846,1.0201,0.9823,0.9802,1.3057,1.3272,1.2831,1.3610,1.0085,0.5247,0.6542,-0.1370,0.3878,1.0280,0.6540,0.7322,0.0638,-0.0497,0.0470,
2.4602,2.2478,1.1084,1.3906,1.4506,1.4310,1.6024,1.7670,1.4203,1.5987,1.5008,1.2083,1.2269,1.0848,0.3362,0.6484,-1.3052,0.6129,0.2501,0.9597,1.0243,0.9668,1.1958,1.2211,0.9910,1.2794,1.0041,0.7455,0.6667,0.4328,-0.0657,0.7472,0.3172,
2.6229,2.1137,1.5959,1.6746,1.5155,1.4194,1.0701,1.1995,0.5340,1.5988,1.2404,1.2976,0.9565,-0.0833,1.0991,1.2271,1.2668,1.1675,1.0100,-0.2527,0.7308,1.0223,0.9389,1.2211,0.0931,0.6897,0.4698,0.7307,0.7202,0.7175,0.4334,0.6255,0.4742,
